Customer_ID,Customer_Age,Customer_Type,Product_Name,Product_Category,Review_Text,Rating,Review_Date,Verified_Purchase,Sentiment
CUST01284,30,Returning,Power Bank,Electronics,Very poor quality. The product stopped working quickly.,2.0,2025-06-14,Yes,Negative
CUST01285,57,New,Cricket Bat,Sports,I really liked this product. It works perfectly.,5.0,2026-05-08,No,Positive
CUST01286,26,Returning,Mixer Grinder,Home & Kitchen,The item arrived late and the package was damaged. Order 3054.,2.0,2026-07-16,Yes,Negative
CUST01287,20,New,Jacket,Clothing,THE QUALITY IS ACCEPTABLE FOR EVERYDAY USE. REALLY!!,3.0,2026-01-03,Yes,Neutral
CUST01288,42,New,Cookware Set,Home & Kitchen,Excellent product! Very good quality and fast delivery.,5.0,2025-11-20,Yes,Positive
CUST01289,42,New,Self Help Book,Books,Very poor quality. The product stopped working quickly. Really!!,2.0,2025-05-07,Yes,Negative
CUST01290,50,Returning,Cookbook,Books,Great experience. The item arrived on time. Order 1064.,5.0,2026-11-25,Yes,Positive
CUST01291,46,New,Mixer Grinder,Home & Kitchen,Very happy with my purchase. Highly recommended!,4.0,2025-01-10,Yes,Positive
CUST01292,60,Returning,Hair Dryer,Beauty,The quality is acceptable for everyday use. Really!!,3.0,2026-06-10,Yes,Neutral
CUST01293,45,Loyal,Coffee Maker,Home & Kitchen,The item arrived on time and was as described.,4.0,2025-09-17,Yes,Neutral
CUST01294,49,Returning,Running Shoes,Sports,The quality is acceptable for everyday use. Order 1098.,3.0,2026-08-02,No,Neutral
CUST01295,47,Loyal,Cookware Set,Home & Kitchen,The item arrived on time and was as described. Really!!,4.0,2026-01-14,Yes,Neutral
CUST01296,25,Returning,Running Shoes,Sports,The item arrived late and the package was damaged.,2.0,2026-06-03,Yes,Negative
CUST01297,40,Loyal,Jeans,Clothing,Good product and the delivery was quick. Really!!,4.0,2026-06-21,No,Positive
CUST01298,40,Returning,Cookbook,Books,Bad experience. I would not recommend this product.,1.0,2025-12-09,Yes,Negative
CUST01299,56,Returning,Dry Fruits,Grocery,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",5.0,2025-01-19,Yes,Positive
CUST01300,50,Loyal,Sneakers,Clothing,"It works properly, but nothing special.",4.0,2025-12-23,Yes,Neutral
CUST01301,48,Returning,Jacket,Clothing,Great experience. The item arrived on time.,4.0,2025-10-15,No,Positive
CUST01302,25,Loyal,Green Tea,Grocery,I really liked this product. It works perfectly.,4.0,2025-04-15,Yes,Positive
CUST01303,43,Returning,Power Bank,Electronics,The item arrived on time and was as described. Order 9098.,3.0,2026-02-23,Yes,Neutral
CUST01304,18,New,Power Bank,Electronics,Average quality. It is fine for the price.,4.0,2025-12-22,No,Neutral
CUST01305,29,Loyal,Power Bank,Electronics,I really liked this product. It works perfectly. Really!!,4.0,2026-08-16,Yes,Positive
CUST01306,32,Loyal,Jacket,Clothing,Good product and the delivery was quick.,5.0,2026-07-08,Yes,Positive
CUST01307,60,Returning,Coffee Maker,Home & Kitchen,THE PRODUCT DOES NOT WORK AS EXPECTED. ORDER 2149.,2.0,2026-09-01,No,Negative
CUST01308,50,Returning,Mixer Grinder,Home & Kitchen,Excellent product! Very good quality and fast delivery.,5.0,2026-04-26,Yes,Positive
CUST01309,61,Returning,Green Tea,Grocery,I am disappointed with this purchase. Order 7900.,1.0,2025-03-07,Yes,Negative
CUST01310,37,Returning,Hair Dryer,Beauty,Good product and the delivery was quick. Order 4368. Really!!,4.0,2026-02-26,Yes,Positive
CUST01311,46,Loyal,Programming Book,Books,The item arrived late and the package was damaged. Order 5477. Really!!,1.0,2026-10-07,No,Negative
CUST01312,53,Loyal,Mixer Grinder,Home & Kitchen,The item arrived on time and was as described.,3.0,2026-11-30,Yes,Neutral
CUST01313,25,Loyal,Dry Fruits,Grocery,Very poor quality. The product stopped working quickly.,2.0,2025-08-19,No,Negative
CUST01314,43,New,T-Shirt,Clothing,,4.0,2025-07-16,Yes,Positive
CUST01315,37,New,T-Shirt,Clothing,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE. REALLY!!",4.0,2026-02-02,Yes,Positive
CUST01316,33,Loyal,Jeans,Clothing,The item arrived late and the package was damaged.,2.0,2026-11-09,Yes,Negative
CUST01317,31,Loyal,Coffee,Grocery,The item arrived late and the package was damaged. Really!!,1.0,2025-12-02,No,Negative
CUST01318,53,Loyal,Mixer Grinder,Home & Kitchen,Very happy with my purchase. Highly recommended!,4.0,2026-11-15,Yes,Positive
CUST01319,47,New,Coffee Maker,Home & Kitchen,Great experience. The item arrived on time. Order 3755.,5.0,2025-03-26,Yes,Positive
CUST01320,49,Returning,Running Shoes,Sports,GOOD PRODUCT AND THE DELIVERY WAS QUICK. REALLY!!,5.0,2025-10-09,Yes,Positive
CUST01321,38,Loyal,Moisturizer,Beauty,The product is okay and works as expected. Really!!,3.0,2026-12-02,No,Neutral
CUST01322,51,Returning,Novel,Books,I really liked this product. It works perfectly.,4.0,2025-03-28,Yes,Positive
CUST01323,55,Returning,Smart Watch,Electronics,Not worth the money. The quality is very poor.,1.0,2026-11-28,Yes,Negative
CUST01324,36,Returning,Yoga Mat,Sports,Amazing quality and value for money. Really!!,4.0,2025-06-28,No,Positive
CUST01325,31,Loyal,Gym Gloves,Sports,NOT WORTH THE MONEY. THE QUALITY IS VERY POOR.,2.0,2025-09-26,Yes,Negative
CUST01326,24,Returning,Sneakers,Clothing,I am disappointed with this purchase. Really!!,1.0,2026-08-15,Yes,Negative
CUST01327,57,Loyal,T-Shirt,Clothing,The item arrived on time and was as described.,3.0,2026-09-01,No,Neutral
CUST01328,27,New,Wireless Earbuds,Electronics,The item arrived on time and was as described. Really!!,4.0,2025-09-03,No,Neutral
CUST01329,59,Returning,Cookware Set,Home & Kitchen,The product is okay and works as expected.,4.0,2025-03-14,Yes,Neutral
CUST01330,53,Loyal,Gym Gloves,Sports,"IT WORKS PROPERLY, BUT NOTHING SPECIAL.",4.0,2025-10-20,Yes,Neutral
CUST01331,21,New,Jeans,Clothing,"It works properly, but nothing special.",4.0,2026-09-17,Yes,Neutral
CUST01332,50,Loyal,Shampoo,Beauty,Average quality. It is fine for the price. Order 6567.,3.0,2026-11-06,No,Neutral
CUST01333,60,New,Running Shoes,Sports,I am disappointed with this purchase. Order 3418.,2.0,2026-04-13,Yes,Negative
CUST01334,54,Returning,Green Tea,Grocery,THE PRODUCT DOES NOT WORK AS EXPECTED. REALLY!!,2.0,2026-06-08,Yes,Negative
CUST01335,23,Loyal,Coffee,Grocery,Good product and the delivery was quick. Order 6948. Really!!,,2026-08-03,No,Positive
CUST01336,55,New,Face Wash,Beauty,The item arrived on time and was as described.,4.0,2025-02-03,Yes,Neutral
CUST01337,28,Returning,Power Bank,Electronics,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,5.0,2025-03-15,Yes,Positive
CUST01338,48,New,Jeans,Clothing,The item arrived on time and was as described. Order 5671. Really!!,3.0,2025-03-22,Yes,Neutral
CUST01339,21,New,Wireless Earbuds,Electronics,Very happy with my purchase. Highly recommended! Really!!,4.0,2025-01-31,No,Positive
CUST01340,49,Loyal,Water Bottle,Home & Kitchen,I am disappointed with this purchase. Order 4785.,1.0,2025-04-15,Yes,Negative
CUST01341,24,Returning,Water Bottle,Home & Kitchen,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY.,5.0,2025-10-16,Yes,Positive
CUST01342,32,Loyal,Face Wash,Beauty,I am disappointed with this purchase. Really!!,1.0,2026-09-15,No,Negative
CUST01343,25,Returning,Sneakers,Clothing,The product does not work as expected.,1.0,2025-06-14,Yes,Negative
CUST01344,51,Loyal,Dry Fruits,Grocery,"Product is decent, but there is room for improvement.",3.0,2025-09-30,Yes,Neutral
CUST01345,47,Loyal,Jacket,Clothing,"The product is comfortable, useful, and well made. Really!!",4.0,2026-12-26,Yes,Positive
CUST01346,31,Loyal,Cookware Set,Home & Kitchen,Good product and the delivery was quick. Order 6012.,4.0,2026-09-28,Yes,Positive
CUST01347,18,New,Cookware Set,Home & Kitchen,Bad experience. I would not recommend this product.,2.0,2025-01-27,Yes,Negative
CUST01348,40,Loyal,Sneakers,Clothing,Excellent product! Very good quality and fast delivery.,5.0,2025-01-29,Yes,Positive
CUST01349,54,Loyal,Hair Dryer,Beauty,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",4.0,2025-09-18,No,Positive
CUST01350,37,New,Bluetooth Speaker,Electronics,"The product is comfortable, useful, and well made. Really!!",5.0,2025-06-21,Yes,Positive
CUST01351,62,Loyal,Gym Gloves,Sports,Very happy with my purchase. Highly recommended! Really!!,4.0,2026-07-10,Yes,Positive
CUST01352,32,Loyal,T-Shirt,Clothing,"The product is comfortable, useful, and well made. Really!!",4.0,2026-12-09,Yes,Positive
CUST01353,47,New,Moisturizer,Beauty,Excellent product! Very good quality and fast delivery. Really!!,5.0,2026-06-03,No,Positive
CUST01354,34,Loyal,Cookbook,Books,Great experience. The item arrived on time.,4.0,2026-07-27,No,Positive
CUST01355,20,Loyal,Cookware Set,Home & Kitchen,Amazing quality and value for money. Order 3391.,4.0,2026-02-15,Yes,Positive
CUST01356,34,Loyal,Shampoo,Beauty,Very poor quality. The product stopped working quickly. Order 6419.,2.0,2026-05-13,Yes,Negative
CUST01357,27,New,Jacket,Clothing,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",4.0,2026-03-26,No,Positive
CUST01358,18,Loyal,Moisturizer,Beauty,The item arrived on time and was as described.,3.0,2026-01-29,Yes,Neutral
CUST01359,59,New,Smart Watch,Electronics,"The product is comfortable, useful, and well made. Order 3167.",5.0,2025-11-16,Yes,Positive
CUST01360,44,Loyal,Jacket,Clothing,Very happy with my purchase. Highly recommended!,4.0,2026-09-11,Yes,Positive
CUST01361,61,Returning,Programming Book,Books,Great experience. The item arrived on time.,4.0,2026-12-29,Yes,Positive
CUST01362,45,Returning,Sneakers,Clothing,The product is okay and works as expected.,3.0,2025-02-28,Yes,Neutral
CUST01363,61,Loyal,Power Bank,Electronics,Good product and the delivery was quick.,5.0,2025-02-20,Yes,Positive
CUST01364,61,New,Cricket Bat,Sports,Good product and the delivery was quick. Order 5300.,5.0,2025-05-15,Yes,Positive
CUST01365,33,New,Running Shoes,Sports,I am disappointed with this purchase.,2.0,2026-02-08,Yes,Negative
CUST01366,58,Returning,Wireless Earbuds,Electronics,"The product is comfortable, useful, and well made.",4.0,2026-02-02,Yes,Positive
CUST01367,36,Loyal,Green Tea,Grocery,The quality is acceptable for everyday use. Order 3808. Really!!,4.0,2025-09-08,No,Neutral
CUST01368,52,Returning,Shampoo,Beauty,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",5.0,2025-09-03,Yes,Positive
CUST01369,49,New,Moisturizer,Beauty,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED! REALLY!!,4.0,2026-12-21,Yes,Positive
CUST01370,65,New,Bluetooth Speaker,Electronics,I am disappointed with this purchase. Order 8097.,2.0,2025-02-01,Yes,Negative
CUST01371,54,Returning,Dry Fruits,Grocery,"It works properly, but nothing special. Order 7125.",4.0,2025-11-26,Yes,Neutral
CUST01372,40,New,Jacket,Clothing,"PRODUCT IS DECENT, BUT THERE IS ROOM FOR IMPROVEMENT. REALLY!!",4.0,2026-08-09,Yes,Neutral
CUST01373,50,,Moisturizer,Beauty,Great experience. The item arrived on time. Order 8622.,5.0,2025-09-22,No,Positive
CUST01374,63,New,Cookbook,Books,The product does not work as expected. Really!!,2.0,2026-07-27,Yes,Negative
CUST01375,38,New,Water Bottle,Home & Kitchen,Bad experience. I would not recommend this product. Order 5075.,2.0,2025-07-10,Yes,Negative
CUST01376,45,New,Mixer Grinder,Home & Kitchen,The product is okay and works as expected.,3.0,2026-05-20,No,Neutral
CUST01377,47,Loyal,Sneakers,Clothing,I am disappointed with this purchase.,1.0,2025-09-07,Yes,Negative
CUST01378,23,New,Jacket,Clothing,Great experience. The item arrived on time.,4.0,2025-11-30,No,Positive
CUST01379,62,Returning,Running Shoes,Sports,The item arrived late and the package was damaged.,1.0,2026-08-19,Yes,Negative
CUST01380,30,New,Coffee,Grocery,"It works properly, but nothing special.",3.0,2026-06-10,Yes,Neutral
CUST01381,57,Loyal,Moisturizer,Beauty,Excellent product! Very good quality and fast delivery.,5.0,2025-12-21,Yes,Positive
CUST01382,40,New,Green Tea,Grocery,The product is okay and works as expected. Really!!,4.0,2025-03-05,Yes,Neutral
CUST01383,36,Loyal,Coffee,Grocery,Average quality. It is fine for the price.,3.0,2025-04-13,Yes,Neutral
CUST01384,40,New,Sneakers,Clothing,"The product is comfortable, useful, and well made.",4.0,2026-04-28,Yes,Positive
CUST01385,32,New,Self Help Book,Books,Great experience. The item arrived on time. Order 4569.,5.0,2026-11-27,Yes,Positive
CUST01386,45,Returning,Coffee,Grocery,Excellent product! Very good quality and fast delivery. Really!!,5.0,2025-05-26,Yes,Positive
CUST01387,52,Loyal,Programming Book,Books,Amazing quality and value for money.,4.0,2025-03-18,No,Positive
CUST01388,39,New,Cricket Bat,Sports,"The product is comfortable, useful, and well made. Order 2776.",4.0,2025-08-08,No,Positive
CUST01389,18,New,Gym Gloves,Sports,The item arrived late and the package was damaged.,2.0,2025-09-01,No,Negative
CUST01390,24,Returning,Dry Fruits,Grocery,AMAZING QUALITY AND VALUE FOR MONEY. ORDER 5022.,4.0,2025-10-02,Yes,Positive
CUST01391,29,Returning,Smart Watch,Electronics,Bad experience. I would not recommend this product.,2.0,2025-08-30,Yes,Negative
CUST01392,27,Returning,Running Shoes,Sports,Amazing quality and value for money.,5.0,2026-12-14,Yes,Positive
CUST01393,51,Returning,Shampoo,Beauty,Very happy with my purchase. Highly recommended!,5.0,2026-06-26,Yes,Positive
CUST01394,36,Returning,Smart Watch,Electronics,The product is okay and works as expected.,3.0,2025-01-17,Yes,Neutral
CUST01395,25,Loyal,Coffee Maker,Home & Kitchen,Great experience. The item arrived on time. Really!!,4.0,2026-01-02,No,Positive
CUST01396,25,Returning,Novel,Books,Not worth the money. The quality is very poor. Order 2969. Really!!,1.0,2025-01-31,Yes,Negative
CUST01397,41,New,Moisturizer,Beauty,The item arrived on time and was as described.,4.0,2025-03-29,Yes,Neutral
CUST01398,30,New,Running Shoes,Sports,The item arrived late and the package was damaged.,2.0,2026-12-25,Yes,Negative
CUST01399,51,Returning,Bluetooth Speaker,Electronics,The quality is acceptable for everyday use. Really!!,4.0,2026-01-19,Yes,Neutral
CUST01400,27,New,T-Shirt,Clothing,Excellent product! Very good quality and fast delivery. Order 3928.,4.0,2025-11-08,Yes,Positive
CUST01401,53,New,Mixer Grinder,Home & Kitchen,Bad experience. I would not recommend this product.,2.0,2025-05-04,Yes,Negative
CUST01402,62,Returning,Cookies,Grocery,Very happy with my purchase. Highly recommended! Order 4417. Really!!,4.0,2026-11-19,Yes,Positive
CUST01403,58,Loyal,Cookbook,Books,Excellent product! Very good quality and fast delivery.,4.0,2026-04-01,Yes,Positive
CUST01404,59,Returning,Yoga Mat,Sports,I really liked this product. It works perfectly.,4.0,2025-04-08,No,Positive
CUST01405,51,New,Gym Gloves,Sports,Excellent product! Very good quality and fast delivery.,4.0,2025-12-22,Yes,Positive
CUST01406,37,New,Dry Fruits,Grocery,THE PRODUCT DOES NOT WORK AS EXPECTED.,1.0,2026-07-22,Yes,Negative
CUST01407,30,New,Hair Dryer,Beauty,I really liked this product. It works perfectly.,5.0,2026-05-21,No,Positive
CUST01408,32,New,Wireless Earbuds,Electronics,Good product and the delivery was quick.,5.0,2025-10-06,No,Positive
CUST01409,61,New,Jacket,Clothing,"It works properly, but nothing special.",4.0,2025-05-21,Yes,Neutral
CUST01410,50,New,Cookies,Grocery,Amazing quality and value for money.,5.0,2026-06-15,Yes,Positive
CUST01411,18,Returning,Hair Dryer,Beauty,The product is okay and works as expected. Order 2358.,3.0,2026-05-20,Yes,Neutral
CUST01412,18,New,Running Shoes,Sports,The quality is acceptable for everyday use. Order 1891. Really!!,3.0,2025-10-20,Yes,Neutral
CUST01413,22,Returning,Cricket Bat,Sports,Amazing quality and value for money.,5.0,2025-02-28,No,Positive
CUST01414,42,Loyal,Novel,Books,"It works properly, but nothing special. Order 5313.",4.0,2026-10-10,Yes,Neutral
CUST01415,62,Loyal,Cookbook,Books,Excellent product! Very good quality and fast delivery.,4.0,2025-10-25,Yes,Positive
CUST01416,43,New,Cookies,Grocery,"The product is comfortable, useful, and well made. Order 9951.",5.0,2025-02-01,Yes,Positive
CUST01417,57,New,Coffee Maker,Home & Kitchen,Amazing quality and value for money. Order 6326. Really!!,5.0,2026-07-01,Yes,Positive
CUST01418,21,New,Shampoo,Beauty,"The product is comfortable, useful, and well made.",5.0,2026-08-27,Yes,Positive
CUST01419,42,Returning,Running Shoes,Sports,Great experience. The item arrived on time.,4.0,2025-03-08,No,Positive
CUST01420,63,Loyal,Shampoo,Beauty,Amazing quality and value for money. Really!!,5.0,2025-07-11,Yes,Positive
CUST01421,29,Returning,Shampoo,Beauty,The product does not work as expected.,1.0,2026-06-17,No,Negative
CUST01422,44,Returning,Jacket,Clothing,The product is okay and works as expected. Order 7303. Really!!,4.0,2026-07-10,Yes,Neutral
CUST01423,51,Loyal,Coffee,Grocery,THE ITEM ARRIVED LATE AND THE PACKAGE WAS DAMAGED.,1.0,2026-06-22,No,Negative
CUST01424,53,Loyal,Cookies,Grocery,Amazing quality and value for money.,5.0,2026-01-15,Yes,Positive
CUST01425,22,New,Green Tea,Grocery,Very poor quality. The product stopped working quickly.,2.0,2025-04-17,No,Negative
CUST01426,60,New,Self Help Book,Books,I am disappointed with this purchase. Order 5815. Really!!,2.0,2026-08-22,No,Negative
CUST01427,58,Loyal,Dry Fruits,Grocery,I am disappointed with this purchase.,2.0,2025-06-09,Yes,Negative
CUST01428,43,Loyal,Programming Book,Books,"Product is decent, but there is room for improvement. Really!!",3.0,2026-12-12,No,Neutral
CUST01429,28,Loyal,Cookies,Grocery,Very happy with my purchase. Highly recommended!,4.0,2026-09-27,Yes,Positive
CUST01430,51,Returning,Green Tea,Grocery,I really liked this product. It works perfectly.,5.0,2026-05-29,Yes,Positive
CUST01431,18,New,Cookies,Grocery,Very poor quality. The product stopped working quickly. Order 7315.,1.0,2025-04-28,Yes,Negative
CUST01432,36,Loyal,Novel,Books,"IT WORKS PROPERLY, BUT NOTHING SPECIAL. ORDER 1293.",3.0,2025-05-23,No,Neutral
CUST01433,38,New,Coffee Maker,Home & Kitchen,The quality is acceptable for everyday use. Order 7586.,4.0,2025-10-16,Yes,Neutral
CUST01434,53,Returning,Jeans,Clothing,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED! REALLY!!,5.0,2026-10-09,Yes,Positive
CUST01435,65,Loyal,Gym Gloves,Sports,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED! REALLY!!,4.0,2025-07-15,No,Positive
CUST01436,23,Loyal,Cricket Bat,Sports,Average quality. It is fine for the price.,3.0,2025-07-31,Yes,Neutral
CUST01437,49,New,Shampoo,Beauty,Average quality. It is fine for the price.,4.0,2025-06-25,Yes,Neutral
CUST01438,24,New,Green Tea,Grocery,The product does not work as expected.,1.0,2025-04-19,Yes,Negative
CUST01439,25,New,Running Shoes,Sports,I really liked this product. It works perfectly.,4.0,2025-07-18,Yes,Positive
CUST01440,31,New,Moisturizer,Beauty,EXCELLENT PRODUCT! VERY GOOD QUALITY AND FAST DELIVERY.,4.0,2026-10-28,Yes,Positive
CUST01441,41,New,Cookies,Grocery,Average quality. It is fine for the price.,4.0,2025-04-21,Yes,Neutral
CUST01442,22,Loyal,Coffee,Grocery,Very poor quality. The product stopped working quickly. Order 7381.,2.0,2025-12-01,Yes,Negative
CUST01443,32,Loyal,Green Tea,Grocery,Very happy with my purchase. Highly recommended!,5.0,2026-08-08,Yes,Positive
CUST01444,35,Loyal,Water Bottle,Home & Kitchen,The item arrived late and the package was damaged. Order 3106.,2.0,2025-12-18,Yes,Negative
CUST01445,31,New,Self Help Book,Books,"It works properly, but nothing special. Order 1479.",4.0,2025-08-05,Yes,Neutral
CUST01446,41,Returning,Dry Fruits,Grocery,THE ITEM ARRIVED LATE AND THE PACKAGE WAS DAMAGED. ORDER 3348.,2.0,2025-11-13,Yes,Negative
CUST01447,60,Returning,Shampoo,Beauty,Average quality. It is fine for the price.,4.0,2026-04-27,Yes,Neutral
CUST01448,32,New,T-Shirt,Clothing,I really liked this product. It works perfectly. Order 7065.,4.0,2025-03-28,No,Positive
CUST01449,29,Loyal,Novel,Books,EXCELLENT PRODUCT! VERY GOOD QUALITY AND FAST DELIVERY.,4.0,2026-06-09,Yes,Positive
CUST01450,49,Loyal,Wireless Earbuds,Electronics,The item arrived late and the package was damaged.,2.0,2025-10-17,No,Negative
CUST01451,42,New,Bluetooth Speaker,Electronics,"The product is comfortable, useful, and well made.",4.0,2025-08-29,Yes,Positive
CUST01452,31,Returning,Running Shoes,Sports,Very happy with my purchase. Highly recommended! Really!!,5.0,2026-06-21,Yes,Positive
CUST01453,60,Returning,Running Shoes,Sports,Very happy with my purchase. Highly recommended! Really!!,5.0,2026-04-01,No,Positive
CUST01454,62,Returning,Moisturizer,Beauty,Amazing quality and value for money. Order 1399.,5.0,2026-02-18,Yes,Positive
CUST01455,45,Loyal,Self Help Book,Books,"Product is decent, but there is room for improvement. Order 4950.",3.0,2025-09-11,No,Neutral
CUST01456,49,Loyal,Coffee Maker,Home & Kitchen,Excellent product! Very good quality and fast delivery.,4.0,2025-05-01,Yes,Positive
CUST01457,57,New,Gym Gloves,Sports,Very poor quality. The product stopped working quickly. Really!!,2.0,2025-02-17,No,Negative
CUST01458,50,New,Coffee Maker,Home & Kitchen,THE PRODUCT DOES NOT WORK AS EXPECTED.,1.0,2026-06-30,Yes,Negative
CUST01459,57,New,Mixer Grinder,Home & Kitchen,Amazing quality and value for money.,4.0,2026-05-21,Yes,Positive
CUST01460,60,New,Novel,Books,The item arrived on time and was as described.,4.0,2025-02-21,Yes,Neutral
CUST01461,25,New,Green Tea,Grocery,"The product is comfortable, useful, and well made. Really!!",4.0,2026-11-25,Yes,Positive
CUST01462,33,Returning,Coffee Maker,Home & Kitchen,Excellent product! Very good quality and fast delivery. Order 9973.,4.0,2026-02-21,Yes,Positive
CUST01463,22,New,Mixer Grinder,Home & Kitchen,I really liked this product. It works perfectly. Really!!,5.0,2026-01-15,Yes,Positive
CUST01464,62,Loyal,Coffee Maker,Home & Kitchen,Excellent product! Very good quality and fast delivery. Order 7567. Really!!,5.0,2026-09-20,Yes,Positive
CUST01465,39,Loyal,Green Tea,Grocery,"The product is comfortable, useful, and well made.",5.0,2026-09-17,Yes,Positive
CUST01466,31,Returning,Dry Fruits,Grocery,THE QUALITY IS ACCEPTABLE FOR EVERYDAY USE. ORDER 4887.,4.0,2025-09-29,Yes,Neutral
CUST01467,33,New,Smart Watch,Electronics,The product is okay and works as expected. Really!!,4.0,2026-08-12,Yes,Neutral
CUST01468,24,Returning,Cricket Bat,Sports,Amazing quality and value for money.,5.0,2026-01-07,No,Positive
CUST01469,58,Loyal,Wireless Earbuds,Electronics,The item arrived late and the package was damaged. Order 9736.,2.0,2025-10-24,Yes,Negative
CUST01470,49,New,Shampoo,Beauty,Great experience. The item arrived on time.,5.0,2026-12-09,Yes,Positive
CUST01471,21,Returning,T-Shirt,Clothing,"It works properly, but nothing special.",3.0,2026-01-06,Yes,Neutral
CUST01472,25,Loyal,Running Shoes,Sports,THE PRODUCT IS OKAY AND WORKS AS EXPECTED. ORDER 7733.,4.0,2025-05-15,Yes,Neutral
CUST01473,32,New,Programming Book,Books,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",4.0,2026-12-08,Yes,Positive
CUST01474,44,Returning,Cookware Set,Home & Kitchen,I AM DISAPPOINTED WITH THIS PURCHASE. ORDER 3311.,1.0,2025-10-23,No,Negative
CUST01475,62,Loyal,Jeans,Clothing,Bad experience. I would not recommend this product.,1.0,2026-10-03,Yes,Negative
CUST01476,63,Returning,Novel,Books,Great experience. The item arrived on time. Order 6642. Really!!,5.0,2025-05-13,Yes,Positive
CUST01477,45,New,Cookbook,Books,Very happy with my purchase. Highly recommended!,4.0,2026-03-29,No,Positive
CUST01478,63,Returning,Running Shoes,Sports,I am disappointed with this purchase.,1.0,2025-04-11,Yes,Negative
CUST01479,62,Returning,Cookies,Grocery,I really liked this product. It works perfectly. Really!!,5.0,2026-09-17,No,Positive
CUST01480,22,Returning,Dry Fruits,Grocery,Excellent product! Very good quality and fast delivery.,5.0,2025-05-06,Yes,Positive
CUST01481,57,New,Moisturizer,Beauty,Great experience. The item arrived on time.,4.0,2026-05-13,No,Positive
CUST01482,41,Returning,Coffee,Grocery,Excellent product! Very good quality and fast delivery. Order 1679.,4.0,2026-09-15,Yes,Positive
CUST01483,47,Returning,Green Tea,Grocery,Very happy with my purchase. Highly recommended!,4.0,2026-11-15,Yes,Positive
CUST01484,56,Returning,Bluetooth Speaker,Electronics,"Product is decent, but there is room for improvement. Order 3045.",4.0,2025-09-25,Yes,Neutral
CUST01485,65,Returning,Moisturizer,Beauty,Very poor quality. The product stopped working quickly.,2.0,2026-01-25,Yes,Negative
CUST01486,53,Returning,Shampoo,Beauty,I really liked this product. It works perfectly. Really!!,4.0,2025-01-17,Yes,Positive
CUST01487,64,Loyal,Coffee Maker,Home & Kitchen,Average quality. It is fine for the price. Order 1293. Really!!,3.0,2025-01-23,No,Neutral
CUST01488,34,Returning,Cookbook,Books,Excellent product! Very good quality and fast delivery. Order 1899.,5.0,2025-12-02,Yes,Positive
CUST01489,58,Loyal,Running Shoes,Sports,Very happy with my purchase. Highly recommended!,4.0,2026-05-25,Yes,Positive
CUST01490,40,Returning,Jacket,Clothing,Great experience. The item arrived on time. Order 8966. Really!!,4.0,2025-03-14,No,Positive
CUST01491,34,Returning,Yoga Mat,Sports,Average quality. It is fine for the price.,4.0,2025-11-18,Yes,Neutral
CUST01492,48,Loyal,Shampoo,Beauty,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY. REALLY!!,5.0,2025-08-31,No,Positive
CUST01493,21,Loyal,Cookies,Grocery,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,5.0,2025-08-18,Yes,Positive
CUST01494,49,Loyal,Cricket Bat,Sports,Great experience. The item arrived on time.,5.0,2026-11-20,Yes,Positive
CUST01495,62,New,Power Bank,Electronics,"The product is comfortable, useful, and well made. Order 2378.",5.0,2026-06-13,Yes,Positive
CUST01496,30,New,Water Bottle,Home & Kitchen,I am disappointed with this purchase.,1.0,2026-10-21,Yes,Negative
CUST01497,52,Returning,Bluetooth Speaker,Electronics,"The product is comfortable, useful, and well made.",4.0,2025-02-08,Yes,Positive
CUST01498,48,Loyal,Yoga Mat,Sports,I really liked this product. It works perfectly.,4.0,2025-07-01,No,Positive
CUST01499,32,Returning,Cookies,Grocery,Not worth the money. The quality is very poor.,2.0,2025-11-25,Yes,Negative
CUST01500,52,Loyal,Shampoo,Beauty,I really liked this product. It works perfectly. Really!!,5.0,2026-04-22,No,Positive
CUST01501,24,Loyal,Gym Gloves,Sports,Not worth the money. The quality is very poor.,1.0,2025-05-19,Yes,Negative
CUST01502,39,New,T-Shirt,Clothing,The item arrived on time and was as described. Order 5102. Really!!,3.0,2025-01-01,Yes,Neutral
CUST01503,56,New,Wireless Earbuds,Electronics,Amazing quality and value for money.,5.0,2026-11-16,Yes,Positive
CUST01504,43,New,Green Tea,Grocery,THE ITEM ARRIVED ON TIME AND WAS AS DESCRIBED. ORDER 2982.,3.0,2025-03-06,Yes,Neutral
